27	dialogue_2014_19122ea4d4e9f052fda3a7d65d9d6fa88dcaad5b	http://www.dialog-21.ru/digests/dialog2014/materials/pdf/ZimmerlingAV.pdf
1.	dialogue_2013_0bd8e22d96bce1f8490f95c96b4452802d148e28	http://www.dialog-21.ru/media/1298/zimmerlingav.pdf
2.	dialogue_2015_58fb067c791846681ad5fc4e612ed26180d92307	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/BogdanovAVGorbunovaIM.pdf
3.	dialogue_2019_2ae11e31cca0b3255f6d974e3ca933a49b03d961	http://www.dialog-21.ru/media/4829/inshakovaes-167.pdf
4.	dialogue_2011_438f2428713ec12f0d17804cbec5d405e3590e12	http://www.dialog-21.ru/media/1472/71.pdf
5.	dialogue_2005_ed84ad87736180089a879a6c7b428c0f04cb0108	http://www.dialog-21.ru/media/2412/partee_dialog2005.pdf
28	dialogue_2015_87b497262b42d4d275a0394ff6bf9c92d9a2afc7	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/IvanovVVetal.pdf
1.	dialogue_2015_134cb8995dd20f4bb853702b63e9edadc2c7df2f	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/BlinovPDKotelnikovEV.pdf
2.	dialogue_2015_6e1f13dd827d92f1a0900435f28e1829c76fcd01	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/MayorovVDetal.pdf
3.	dialogue_2015_c95629fb9bd77ddca47604357255746d7a6487a0	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/LoukachevitchNVetal.pdf
4.	dialogue_2014_996aa430f6b2dc398c1e5212162ee6b5f17f189a	http://www.dialog-21.ru/digests/dialog2014/materials/pdf/BlinovPDKotelnikovEV.pdf
5.	aist_2016_1356a10e62120390fc319a721150bfbe9482eed3	https://link.springer.com/chapter/10.1007/978-3-319-52920-2_20
29	dialogue_2016_c1f6ca221c4c2c4b39b029a802f645d911d9dfd9	http://www.dialog-21.ru/media/3425/shirokovaaetal.pdf
1.	dialogue_2009_6bc8291ac11d9cd0a16a175a189cb728653ed08c	http://www.dialog-21.ru/media/1641/91.pdf
2.	dialogue_2001_021a9e82cfe5bf2040a88f58267471fca7a6366a	http://www.dialog-21.ru/digest/2001/articles/mihkla/
3.	dialogue_2013_5c12b26c3a1dd1910bdd48b580cdac0038c23aaa	http://www.dialog-21.ru/media/1291/solomennikai.pdf
4.	ainl_2018_fdc265a678017c20e64f10429cf5f1b373f871db	https://link.springer.com/chapter/10.1007/978-3-030-01204-5_4
5.	dialogue_2012_84593f5527caa1d4cba42770a67b6f639a3dbe3d	http://www.dialog-21.ru/media/1312/120.pdf
30	dialogue_2016_1ca08ad514b70f52f4475f72894dfe8321054580	http://www.dialog-21.ru/media/3384/berdi%C4%8Devskisaetal.pdf
1.	aist_2016_50e90213fe47c4527e82fbdb0849255f365bd7fb	https://link.springer.com/chapter/10.1007/978-3-319-52920-2_16
2.	dialogue_2011_64a6e5fca2c52210d927131af2cbf8962ce3d016	http://www.dialog-21.ru/media/1459/58.pdf
3.	dialogue_2013_6b5edb088d7188e47b2f957abb08fa2ece0e86c7	http://www.dialog-21.ru/media/1283/protopopovaev.pdf
4.	ainl_2017_008141633713e94b23d4b59aae97a229364e6df7	https://link.springer.com/chapter/10.1007/978-3-319-71746-3_12
5.	dialogue_2017_5b4d5ac24c70c29003065b717451cfbc995d09c3	http://www.dialog-21.ru/media/3951/sorokinaetal.pdf
31	dialogue_2017_6407e00d6077550a0b837e661734f0ad1adfd30a	http://www.dialog-21.ru/media/3913/gureenkovaoaetal.pdf
1.	dialogue_2017_c3891ca5834982ee8e7fc5585002508bf40f0f52	http://www.dialog-21.ru/media/3954/sysoevaaetal.pdf
2.	dialogue_2017_7be9a228ca855ad40a4435aba03d8f5c5c2ac392	http://www.dialog-21.ru/media/3943/romanovav.pdf
3.	dialogue_2015_6e1f13dd827d92f1a0900435f28e1829c76fcd01	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/MayorovVDetal.pdf
4.	aist_2018_3b4a66d1e88d2674772efe01f34ba1b412b49756	https://link.springer.com/chapter/10.1007/978-3-030-11027-7_12
5.	ainl_2017_39a1e4adaff81cebb72b512ef88716f5f6c817f8	https://link.springer.com/chapter/10.1007/978-3-319-71746-3_21
32	dialogue_2017_4b9b6213a17d94ebadbbe7373a73430c1ba47282	http://www.dialog-21.ru/media/3945/shelmanovaodevyatkinda.pdf
1.	aist_2015_87dbe14d1930039d517d969e84a3504f8af4cc03	https://link.springer.com/chapter/10.1007/978-3-319-26123-2_32
2.	dialogue_2019_8cc8a65499e25b4d5ac355966d164f48794e5326	http://www.dialog-21.ru/media/4595/chistovaevplusetal-076.pdf
3.	dialogue_2017_7be9a228ca855ad40a4435aba03d8f5c5c2ac392	http://www.dialog-21.ru/media/3943/romanovav.pdf
4.	aist_2019_efed15362c0565177ddf09bdd07301b016b657e4	https://link.springer.com/chapter/10.1007/978-3-030-37334-4_15
5.	dialogue_2014_b62168b517e302eb756c1faebcafc345748fcbf9	http://www.dialog-21.ru/digests/dialog2014/materials/pdf/ShelmanovAOSmirnovIV.pdf
33	dialogue_2017_d94d7e3801d8f21c3421ddc7b67f48f60ef7997d	http://www.dialog-21.ru/media/3961/vinogradovaoietal.pdf
1.	dialogue_2018_8199d54eb226a7a544ec156a32c9912cf53d1359	http://www.dialog-21.ru/media/4312/laposhina%D0%B0n.pdf
2.	dialogue_2016_994c6757f99e42a0aa7c6d5521437e930b035003	http://www.dialog-21.ru/media/3440/vinogradovaoi.pdf
3.	dialogue_2018_f49e5d3bee8499b46bf37c11ebeb1369d105bada	http://www.dialog-21.ru/media/4302/ivanovvv.pdf
4.	dialogue_2016_26cc181f8f467bde0690517f45d93ddafd8d9288	http://www.dialog-21.ru/media/3400/koltsovaoyuetal.pdf
5.	dialogue_2019_fe9d842af150f4c9ba8eb8e30eb317066df2db02	http://www.dialog-21.ru/media/4633/tikhomirovmmplusetal-097.pdf
34	dialogue_2018_37e12e9856473293c99667fa95da1e72abb1aff6	http://www.dialog-21.ru/media/4287/arefyevnv.pdf
1.	dialogue_2019_b85523b62f37e902a7c897bf5a942bbc2df49ca8	http://www.dialog-21.ru/media/4628/sorokinаа-163.pdf
2.	dialogue_2015_112a8b3e9753b3c36f6cadfba49d55a87a6e73aa	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/ArefyevNVetal.pdf
3.	ainl_2019_79e0519d19e9fb8fad9598c872ac50824e8d4270	https://link.springer.com/chapter/10.1007/978-3-030-34518-1_11
4.	dialogue_2019_9e8586d83095fc0bb44577c37c4b8661dc21bfd8	http://www.dialog-21.ru/media/4590/bolshakovaeiplussapinas-036.pdf
5.	dialogue_2017_6b689b956cc1a9b24718a32216f0a01c99a0be4e	http://www.dialog-21.ru/media/3895/anastasyevdgetal.pdf
